,date,price,buysell,balance
0,2017-03-22,21.950000762939453,buy,0.0
1,2017-03-28,20.649999618530273,sell,-1.3000011444091797
2,2017-03-29,21.75,buy,-1.3000011444091797
3,2017-04-12,22.899999618530273,sell,-0.15000152587890625
4,2017-05-02,22.0,buy,-0.15000152587890625
5,2017-05-12,19.700000762939453,sell,-2.450000762939453
6,2017-05-25,22.799999237060547,buy,-2.450000762939453
7,2017-05-26,21.399999618530273,sell,-3.8500003814697266
8,2017-06-08,21.5,buy,-3.8500003814697266
9,2017-06-20,20.299999237060547,sell,-5.05000114440918
10,2017-07-11,21.100000381469727,buy,-5.05000114440918
11,2017-07-13,22.5,sell,-3.6500015258789062
12,2017-07-25,23.950000762939453,buy,-3.6500015258789062
13,2017-07-27,22.549999237060547,sell,-5.0500030517578125
14,2017-09-06,20.5,buy,-5.0500030517578125
15,2017-09-19,21.549999237060547,sell,-4.000003814697266
16,2018-03-20,35.900001525878906,buy,-4.000003814697266
17,2018-03-21,33.099998474121094,sell,-6.800006866455078
18,2018-03-22,38.599998474121094,buy,-6.800006866455078
19,2018-03-26,35.04999923706055,sell,-10.350006103515625
20,2018-04-03,34.900001525878906,buy,-10.350006103515625
21,2018-04-06,36.79999923706055,sell,-8.450008392333984
22,2018-07-18,36.849998474121094,buy,-8.450008392333984
23,2018-07-19,34.900001525878906,sell,-10.400005340576172
24,2018-07-20,36.900001525878906,buy,-10.400005340576172
25,2018-07-23,32.25,sell,-15.050006866455078
26,2018-07-27,38.5,buy,-15.050006866455078
27,2018-07-30,35.04999923706055,sell,-18.50000762939453
28,2018-07-31,36.75,buy,-18.50000762939453
29,2018-08-06,34.70000076293945,sell,-20.550006866455078
30,2018-08-14,36.150001525878906,buy,-20.550006866455078
31,2018-09-19,34.0,sell,-22.700008392333984
32,2018-10-03,34.900001525878906,buy,-22.700008392333984
33,2018-10-24,32.900001525878906,sell,-24.700008392333984
34,2018-10-25,35.70000076293945,buy,-24.700008392333984
35,2018-11-13,38.0,sell,-22.400009155273438
36,2019-08-26,89.5,buy,-22.400009155273438
37,2019-09-04,84.5,sell,-27.400009155273438
38,2019-09-05,88.25,buy,-27.400009155273438
39,2019-09-18,93.9000015258789,sell,-21.75000762939453
40,2020-04-27,9.350000381469727,buy,-21.75000762939453
41,2020-04-29,10.25,sell,-20.850008010864258
42,2020-06-01,10.300000190734863,buy,-20.850008010864258
43,2020-06-03,11.300000190734863,sell,-19.850008010864258
44,2020-06-08,12.949999809265137,buy,-19.850008010864258
45,2020-06-10,14.199999809265137,sell,-18.600008010864258
46,2020-08-11,12.149999618530273,buy,-18.600008010864258
47,2020-08-13,11.300000190734863,sell,-19.450007438659668
48,2020-11-24,9.0,buy,-19.450007438659668
49,2020-11-25,9.899999618530273,sell,-18.550007820129395
50,2021-01-20,14.100000381469727,buy,-18.550007820129395
51,2021-01-25,13.199999809265137,sell,-19.450008392333984
52,2021-02-02,14.100000381469727,buy,-19.450008392333984
53,2021-02-10,13.199999809265137,sell,-20.350008964538574
54,2021-03-23,13.199999809265137,buy,-20.350008964538574
55,2021-03-24,14.25,sell,-19.30000877380371
56,2021-03-25,13.550000190734863,buy,-19.30000877380371
57,2021-03-30,12.300000190734863,sell,-20.55000877380371
58,2021-05-11,12.25,buy,-20.55000877380371
59,2021-05-14,13.449999809265137,sell,-19.350008964538574
60,2021-07-01,13.449999809265137,buy,-19.350008964538574
61,2021-07-06,14.899999618530273,sell,-17.900009155273438
62,2021-07-07,16.350000381469727,buy,-17.900009155273438
63,2021-07-08,17.950000762939453,sell,-16.30000877380371
64,2021-08-09,16.049999237060547,buy,-16.30000877380371
65,2021-08-12,17.899999618530273,sell,-14.450008392333984
66,2021-08-25,15.75,buy,-14.450008392333984
67,2021-09-06,14.850000381469727,sell,-15.350008010864258
68,2021-09-15,16.100000381469727,buy,-15.350008010864258
69,2021-09-20,14.75,sell,-16.700008392333984
70,2021-09-21,16.200000762939453,buy,-16.700008392333984
71,2021-09-24,15.300000190734863,sell,-17.600008964538574
72,2021-09-27,15.699999809265137,buy,-17.600008964538574
73,2021-10-07,18.450000762939453,sell,-14.850008010864258
74,2021-11-01,17.850000381469727,buy,-14.850008010864258
75,2021-11-09,16.649999618530273,sell,-16.05000877380371
76,2021-12-02,17.200000762939453,buy,-16.05000877380371
77,2021-12-10,20.5,sell,-12.750009536743164
78,2022-01-27,23.299999237060547,buy,-12.750009536743164
79,2022-01-31,24.950000762939453,sell,-11.100008010864258
80,2022-02-16,23.299999237060547,buy,-11.100008010864258
81,2022-02-21,21.700000762939453,sell,-12.700006484985352
82,2022-03-09,23.149999618530273,buy,-12.700006484985352
83,2022-03-10,25.450000762939453,sell,-10.400005340576172
