,date,price,buysell,balance
0,2016-11-03,627.4749755859375,buy,0.0
1,2016-11-18,605.7000122070312,sell,-21.77496337890625
2,2016-12-29,602.5999755859375,buy,-21.77496337890625
3,2017-01-04,592.75,sell,-31.62493896484375
4,2017-01-09,597.5999755859375,buy,-31.62493896484375
5,2017-01-16,623.8250122070312,sell,-5.39990234375
6,2017-02-22,699.5750122070312,buy,-5.39990234375
7,2017-03-30,733.0999755859375,sell,28.12506103515625
8,2017-04-28,773.25,buy,28.12506103515625
9,2017-05-25,808.5750122070312,sell,63.4500732421875
10,2017-06-23,839.3250122070312,buy,63.4500732421875
11,2017-07-25,869.8250122070312,sell,93.9500732421875
12,2017-08-03,889.9749755859375,buy,93.9500732421875
13,2017-08-04,895.125,sell,99.10009765625
14,2017-08-07,894.2750244140625,buy,99.10009765625
15,2017-08-11,874.5250244140625,sell,79.35009765625
16,2017-10-12,909.4000244140625,buy,79.35009765625
17,2017-10-27,895.5250244140625,sell,65.47509765625
18,2017-10-30,907.5,buy,65.47509765625
19,2017-11-13,906.7750244140625,sell,64.7501220703125
20,2017-11-16,903.8499755859375,buy,64.7501220703125
21,2017-12-06,901.6500244140625,sell,62.5501708984375
22,2017-12-08,920.2000122070312,buy,62.5501708984375
23,2018-01-18,967.1500244140625,sell,109.50018310546875
24,2018-02-02,974.0,buy,109.50018310546875
25,2018-02-06,948.4000244140625,sell,83.90020751953125
26,2018-02-26,955.7750244140625,buy,83.90020751953125
27,2018-03-05,934.9749755859375,sell,63.10015869140625
28,2018-03-15,940.4000244140625,buy,63.10015869140625
29,2018-03-20,919.75,sell,42.45013427734375
30,2018-03-26,946.7249755859375,buy,42.45013427734375
31,2018-04-02,965.5999755859375,sell,61.32513427734375
32,2018-04-03,957.9500122070312,buy,61.32513427734375
33,2018-04-06,961.7000122070312,sell,65.07513427734375
34,2018-04-10,960.4249877929688,buy,65.07513427734375
35,2018-04-12,964.4000244140625,sell,69.0501708984375
36,2018-04-13,962.5,buy,69.0501708984375
37,2018-04-16,971.0499877929688,sell,77.60015869140625
38,2018-04-23,967.875,buy,77.60015869140625
39,2018-04-30,972.1500244140625,sell,81.87518310546875
40,2018-05-23,983.75,buy,81.87518310546875
41,2018-05-25,1004.3499755859375,sell,102.47515869140625
42,2018-06-11,1021.1500244140625,buy,102.47515869140625
43,2018-06-20,1028.074951171875,sell,109.40008544921875
44,2018-07-02,1036.625,buy,109.40008544921875
45,2018-07-04,1051.7750244140625,sell,124.55010986328125
46,2018-08-01,1079.3499755859375,buy,124.55010986328125
47,2018-08-06,1057.1500244140625,sell,102.35015869140625
48,2019-01-23,1052.699951171875,buy,102.35015869140625
49,2019-01-28,1042.074951171875,sell,91.72515869140625
50,2019-02-01,1045.2249755859375,buy,91.72515869140625
51,2019-02-05,1057.0250244140625,sell,103.52520751953125
52,2019-02-07,1058.625,buy,103.52520751953125
53,2019-02-19,1042.0250244140625,sell,86.92523193359375
54,2019-02-20,1054.175048828125,buy,86.92523193359375
55,2019-02-22,1045.7249755859375,sell,78.47515869140625
56,2019-02-26,1055.324951171875,buy,78.47515869140625
57,2019-02-27,1046.125,sell,69.27520751953125
58,2019-03-05,1053.550048828125,buy,69.27520751953125
59,2019-03-13,1113.2750244140625,sell,129.00018310546875
60,2019-04-23,1122.6500244140625,buy,129.00018310546875
61,2019-04-24,1139.875,sell,146.22515869140625
62,2019-05-09,1145.449951171875,buy,146.22515869140625
63,2019-05-16,1155.324951171875,sell,156.10015869140625
64,2019-05-23,1166.050048828125,buy,156.10015869140625
65,2019-05-24,1186.675048828125,sell,176.72515869140625
66,2019-06-18,1208.625,buy,176.72515869140625
67,2019-06-19,1214.175048828125,sell,182.27520751953125
68,2019-06-21,1207.0999755859375,buy,182.27520751953125
69,2019-06-25,1214.3499755859375,sell,189.52520751953125
70,2019-07-08,1204.800048828125,buy,189.52520751953125
71,2019-07-10,1194.375,sell,179.10015869140625
72,2019-07-11,1203.574951171875,buy,179.10015869140625
73,2019-07-22,1148.625,sell,124.15020751953125
74,2019-09-12,1135.425048828125,buy,124.15020751953125
75,2019-09-17,1105.675048828125,sell,94.40020751953125
76,2019-12-03,1255.4000244140625,buy,94.40020751953125
77,2019-12-06,1246.050048828125,sell,85.05023193359375
78,2019-12-16,1257.3499755859375,buy,85.05023193359375
79,2019-12-27,1275.0,sell,102.70025634765625
80,2019-12-31,1272.0999755859375,buy,102.70025634765625
81,2020-01-01,1278.5999755859375,sell,109.20025634765625
82,2020-01-03,1268.4000244140625,buy,109.20025634765625
83,2020-01-06,1240.949951171875,sell,81.75018310546875
84,2020-01-07,1260.5999755859375,buy,81.75018310546875
85,2020-01-10,1282.699951171875,sell,103.85015869140625
86,2020-01-13,1286.0,buy,103.85015869140625
87,2020-01-20,1254.9000244140625,sell,72.75018310546875
88,2020-04-27,929.7000122070312,buy,72.75018310546875
89,2020-04-29,977.0999755859375,sell,120.150146484375
90,2020-04-30,1001.7999877929688,buy,120.150146484375
91,2020-05-04,923.0,sell,41.35015869140625
92,2020-05-15,888.1500244140625,buy,41.35015869140625
93,2020-05-18,836.6500244140625,sell,-10.14984130859375
94,2020-05-28,945.25,buy,-10.14984130859375
95,2020-06-01,987.6500244140625,sell,32.25018310546875
96,2020-06-16,990.4000244140625,buy,32.25018310546875
97,2020-06-19,1033.3499755859375,sell,75.20013427734375
98,2020-08-05,1027.550048828125,buy,75.20013427734375
99,2020-08-06,1040.699951171875,sell,88.35003662109375
100,2020-08-10,1050.6500244140625,buy,88.35003662109375
